receipt_id,action,detail
25071574,replace,"1 existing edit_history row(s)"
25071576,replace,"1 existing edit_history row(s)"
25071577,replace,"1 existing edit_history row(s)"
25071580,replace,"1 existing edit_history row(s)"
25071581,replace,"1 existing edit_history row(s)"
25071588,replace,"1 existing edit_history row(s)"
25071589,replace,"1 existing edit_history row(s)"
25071595,replace,"1 existing edit_history row(s)"
25071597,replace,"1 existing edit_history row(s)"
25071600,replace,"1 existing edit_history row(s)"
25071601,replace,"1 existing edit_history row(s)"
25071603,replace,"1 existing edit_history row(s)"
25071613,replace,"1 existing edit_history row(s)"
25071614,replace,"1 existing edit_history row(s)"
25071615,replace,"1 existing edit_history row(s)"
25071620,replace,"1 existing edit_history row(s)"
25071623,replace,"1 existing edit_history row(s)"
25071624,replace,"1 existing edit_history row(s)"
25071625,replace,"1 existing edit_history row(s)"
25071627,replace,"1 existing edit_history row(s)"
25071628,replace,"1 existing edit_history row(s)"
25071629,replace,"1 existing edit_history row(s)"
25071630,replace,"1 existing edit_history row(s)"
25071631,replace,"1 existing edit_history row(s)"
25071632,replace,"1 existing edit_history row(s)"
25071637,replace,"1 existing edit_history row(s)"
25071638,replace,"1 existing edit_history row(s)"
25071641,replace,"1 existing edit_history row(s)"
25071642,replace,"1 existing edit_history row(s)"
25071644,replace,"1 existing edit_history row(s)"
25071647,replace,"1 existing edit_history row(s)"
25071649,replace,"1 existing edit_history row(s)"
25071650,replace,"1 existing edit_history row(s)"
25071652,replace,"1 existing edit_history row(s)"
25071654,replace,"1 existing edit_history row(s)"
25071655,replace,"1 existing edit_history row(s)"
25071656,replace,"1 existing edit_history row(s)"
25071657,replace,"1 existing edit_history row(s)"
25071658,replace,"1 existing edit_history row(s)"
25071659,replace,"1 existing edit_history row(s)"
25071660,replace,"1 existing edit_history row(s)"
25071661,replace,"1 existing edit_history row(s)"
25071663,replace,"1 existing edit_history row(s)"
25071666,replace,"1 existing edit_history row(s)"
25071667,replace,"1 existing edit_history row(s)"
25071670,replace,"1 existing edit_history row(s)"
25071677,replace,"1 existing edit_history row(s)"
25071678,replace,"1 existing edit_history row(s)"
25071679,replace,"1 existing edit_history row(s)"
25071681,replace,"1 existing edit_history row(s)"
25071684,replace,"1 existing edit_history row(s)"
25071685,replace,"1 existing edit_history row(s)"
25071687,replace,"1 existing edit_history row(s)"
25071688,replace,"1 existing edit_history row(s)"
25071689,replace,"1 existing edit_history row(s)"
25071696,replace,"1 existing edit_history row(s)"
25071700,replace,"1 existing edit_history row(s)"
25071701,replace,"1 existing edit_history row(s)"
25071703,replace,"1 existing edit_history row(s)"
25071707,replace,"1 existing edit_history row(s)"
25071708,replace,"1 existing edit_history row(s)"
25080010,replace,"1 existing edit_history row(s)"
25080013,replace,"1 existing edit_history row(s)"
25080014,replace,"1 existing edit_history row(s)"
25080020,replace,"1 existing edit_history row(s)"
25080023,replace,"1 existing edit_history row(s)"
25080024,replace,"1 existing edit_history row(s)"
25080026,replace,"1 existing edit_history row(s)"
25080027,replace,"1 existing edit_history row(s)"
25080029,replace,"1 existing edit_history row(s)"
25080030,replace,"1 existing edit_history row(s)"
25080031,replace,"1 existing edit_history row(s)"
25080032,replace,"1 existing edit_history row(s)"
25080033,replace,"1 existing edit_history row(s)"
25080034,replace,"1 existing edit_history row(s)"
25080035,replace,"1 existing edit_history row(s)"
25080036,replace,"1 existing edit_history row(s)"
25080037,replace,"1 existing edit_history row(s)"
25080038,replace,"1 existing edit_history row(s)"
25080039,replace,"1 existing edit_history row(s)"
25080040,replace,"1 existing edit_history row(s)"
25080041,replace,"1 existing edit_history row(s)"
25080043,replace,"1 existing edit_history row(s)"
25080046,replace,"1 existing edit_history row(s)"
25080048,replace,"1 existing edit_history row(s)"
25080051,replace,"1 existing edit_history row(s)"
25080052,replace,"1 existing edit_history row(s)"
25080057,replace,"1 existing edit_history row(s)"
25080059,replace,"1 existing edit_history row(s)"
25080060,replace,"1 existing edit_history row(s)"
25080063,replace,"1 existing edit_history row(s)"
25080064,replace,"1 existing edit_history row(s)"
25080066,replace,"1 existing edit_history row(s)"
25080069,replace,"1 existing edit_history row(s)"
25080070,replace,"1 existing edit_history row(s)"
25080071,replace,"1 existing edit_history row(s)"
25080072,replace,"1 existing edit_history row(s)"
25080073,replace,"1 existing edit_history row(s)"
25080074,replace,"1 existing edit_history row(s)"
25080076,replace,"1 existing edit_history row(s)"
25080078,replace,"1 existing edit_history row(s)"
25080079,replace,"1 existing edit_history row(s)"
25080083,replace,"1 existing edit_history row(s)"
25080085,replace,"1 existing edit_history row(s)"
25080088,replace,"1 existing edit_history row(s)"
25080089,replace,"1 existing edit_history row(s)"
25080090,replace,"1 existing edit_history row(s)"
25080091,replace,"1 existing edit_history row(s)"
25080092,replace,"1 existing edit_history row(s)"
25080093,replace,"1 existing edit_history row(s)"
25080094,replace,"1 existing edit_history row(s)"
25080095,replace,"1 existing edit_history row(s)"
25080096,replace,"1 existing edit_history row(s)"
25080097,replace,"1 existing edit_history row(s)"
25080099,replace,"1 existing edit_history row(s)"
25080109,replace,"1 existing edit_history row(s)"
25080110,replace,"1 existing edit_history row(s)"
25080111,replace,"1 existing edit_history row(s)"
25080112,replace,"1 existing edit_history row(s)"
25080113,replace,"1 existing edit_history row(s)"
25080114,replace,"1 existing edit_history row(s)"
25080115,replace,"1 existing edit_history row(s)"
25080116,replace,"1 existing edit_history row(s)"
25080117,replace,"1 existing edit_history row(s)"
25080118,replace,"1 existing edit_history row(s)"
25080119,replace,"1 existing edit_history row(s)"
25080120,replace,"1 existing edit_history row(s)"
25080121,replace,"1 existing edit_history row(s)"
25080122,replace,"1 existing edit_history row(s)"
25080123,replace,"1 existing edit_history row(s)"
25080124,replace,"1 existing edit_history row(s)"
25080125,replace,"1 existing edit_history row(s)"
25080126,replace,"1 existing edit_history row(s)"
25080127,replace,"1 existing edit_history row(s)"
25080128,replace,"1 existing edit_history row(s)"
25080132,replace,"1 existing edit_history row(s)"
25080133,replace,"1 existing edit_history row(s)"
25080135,replace,"1 existing edit_history row(s)"
25080136,replace,"1 existing edit_history row(s)"
25080138,replace,"1 existing edit_history row(s)"
25080141,replace,"1 existing edit_history row(s)"
25080151,replace,"1 existing edit_history row(s)"
25080156,replace,"1 existing edit_history row(s)"
25080157,replace,"1 existing edit_history row(s)"
25080163,replace,"1 existing edit_history row(s)"
25080164,replace,"1 existing edit_history row(s)"
25080165,replace,"1 existing edit_history row(s)"
25080167,replace,"1 existing edit_history row(s)"
25080169,replace,"1 existing edit_history row(s)"
25080172,replace,"1 existing edit_history row(s)"
25080173,replace,"1 existing edit_history row(s)"
25080174,replace,"1 existing edit_history row(s)"
25080175,replace,"1 existing edit_history row(s)"
25080177,replace,"1 existing edit_history row(s)"
25080178,replace,"1 existing edit_history row(s)"
25080179,replace,"1 existing edit_history row(s)"
25080180,replace,"1 existing edit_history row(s)"
25080181,replace,"1 existing edit_history row(s)"
25080182,replace,"1 existing edit_history row(s)"
25080183,replace,"1 existing edit_history row(s)"
25080185,replace,"1 existing edit_history row(s)"
25080186,replace,"1 existing edit_history row(s)"
25080187,replace,"1 existing edit_history row(s)"
25080190,replace,"1 existing edit_history row(s)"
25080192,replace,"1 existing edit_history row(s)"
25080194,replace,"1 existing edit_history row(s)"
25080197,replace,"1 existing edit_history row(s)"
25080199,replace,"1 existing edit_history row(s)"
25080201,replace,"1 existing edit_history row(s)"
25080204,replace,"1 existing edit_history row(s)"
25080206,replace,"1 existing edit_history row(s)"
25080207,replace,"1 existing edit_history row(s)"
25080215,replace,"1 existing edit_history row(s)"
25080218,replace,"1 existing edit_history row(s)"
25080224,replace,"1 existing edit_history row(s)"
25080230,replace,"1 existing edit_history row(s)"
25080234,replace,"1 existing edit_history row(s)"
25080235,replace,"1 existing edit_history row(s)"
25080237,replace,"1 existing edit_history row(s)"
25080238,replace,"1 existing edit_history row(s)"
25080241,replace,"1 existing edit_history row(s)"
25080242,replace,"1 existing edit_history row(s)"
25080243,replace,"1 existing edit_history row(s)"
25080244,replace,"1 existing edit_history row(s)"
25080246,replace,"1 existing edit_history row(s)"
25080247,replace,"1 existing edit_history row(s)"
25080252,replace,"1 existing edit_history row(s)"
25080254,replace,"1 existing edit_history row(s)"
25080255,replace,"1 existing edit_history row(s)"
25080256,replace,"1 existing edit_history row(s)"
25080257,replace,"1 existing edit_history row(s)"
25080261,replace,"1 existing edit_history row(s)"
25080262,replace,"1 existing edit_history row(s)"
25080267,replace,"1 existing edit_history row(s)"
25080269,replace,"1 existing edit_history row(s)"
25080272,replace,"1 existing edit_history row(s)"
25080274,replace,"1 existing edit_history row(s)"
25080283,replace,"1 existing edit_history row(s)"
25080291,replace,"1 existing edit_history row(s)"
25080293,replace,"1 existing edit_history row(s)"
25080294,replace,"1 existing edit_history row(s)"
25080297,replace,"1 existing edit_history row(s)"
25080298,replace,"1 existing edit_history row(s)"
25080302,replace,"1 existing edit_history row(s)"
25080304,replace,"1 existing edit_history row(s)"
25080306,replace,"1 existing edit_history row(s)"
25080309,replace,"1 existing edit_history row(s)"
25080311,replace,"1 existing edit_history row(s)"
25080315,replace,"1 existing edit_history row(s)"
25080320,replace,"1 existing edit_history row(s)"
25080321,replace,"1 existing edit_history row(s)"
25080331,replace,"1 existing edit_history row(s)"
25080342,replace,"1 existing edit_history row(s)"
25080344,replace,"1 existing edit_history row(s)"
25080348,replace,"1 existing edit_history row(s)"
25080349,replace,"1 existing edit_history row(s)"
25080350,replace,"1 existing edit_history row(s)"
25080351,replace,"1 existing edit_history row(s)"
25080352,replace,"1 existing edit_history row(s)"
25080353,replace,"1 existing edit_history row(s)"
25080354,replace,"1 existing edit_history row(s)"
25080355,replace,"1 existing edit_history row(s)"
25080356,replace,"1 existing edit_history row(s)"
25080358,replace,"1 existing edit_history row(s)"
25080359,replace,"1 existing edit_history row(s)"
25080360,replace,"1 existing edit_history row(s)"
25080361,replace,"1 existing edit_history row(s)"
25080362,replace,"1 existing edit_history row(s)"
25080363,replace,"1 existing edit_history row(s)"
25080364,replace,"1 existing edit_history row(s)"
25080365,replace,"1 existing edit_history row(s)"
25080371,replace,"1 existing edit_history row(s)"
25080374,replace,"1 existing edit_history row(s)"
25080375,replace,"1 existing edit_history row(s)"
25080379,replace,"1 existing edit_history row(s)"
25080382,replace,"1 existing edit_history row(s)"
25080383,replace,"1 existing edit_history row(s)"
25080385,replace,"1 existing edit_history row(s)"
25080386,replace,"1 existing edit_history row(s)"
25080389,replace,"1 existing edit_history row(s)"
25080390,replace,"1 existing edit_history row(s)"
25080391,replace,"1 existing edit_history row(s)"
25080393,replace,"1 existing edit_history row(s)"
25080394,replace,"1 existing edit_history row(s)"
25080395,replace,"1 existing edit_history row(s)"
25080396,replace,"1 existing edit_history row(s)"
25080397,replace,"1 existing edit_history row(s)"
25080398,replace,"1 existing edit_history row(s)"
25080399,replace,"1 existing edit_history row(s)"
25080405,replace,"1 existing edit_history row(s)"
25080407,replace,"1 existing edit_history row(s)"
25080408,replace,"1 existing edit_history row(s)"
25080409,replace,"1 existing edit_history row(s)"
25080410,replace,"1 existing edit_history row(s)"
25080415,replace,"1 existing edit_history row(s)"
25080416,replace,"1 existing edit_history row(s)"
25080427,replace,"1 existing edit_history row(s)"
25080429,replace,"1 existing edit_history row(s)"
25080433,replace,"1 existing edit_history row(s)"
25080437,replace,"1 existing edit_history row(s)"
25080442,replace,"1 existing edit_history row(s)"
25080443,replace,"1 existing edit_history row(s)"
25080444,replace,"1 existing edit_history row(s)"
25080446,replace,"1 existing edit_history row(s)"
25080448,replace,"1 existing edit_history row(s)"
